"ano_campeonato","data","rodada","estadio","publico","time_mandante","time_visitante","tecnico_mandante","tecnico_visitante","colocacao_mandante","colocacao_visitante","valor_equipe_titular_mandante","valor_equipe_titular_visitante","idade_media_titular_mandante","idade_media_titular_visitante","gols_mandante","gols_visitante","gols_1_tempo_mandante","gols_1_tempo_visitante"
2016,"2016-07-03",13,"Neo Química Arena",32577,"Corinthians","Flamengo","Cristóvão Borges","Zé Ricardo",2,5,27350000,23350000,25.9,27.2,4,0,0,0
2016,"2016-07-23",16,"Neo Química Arena",38507,"Corinthians","Figueirense FC","Cristóvão Borges","Argel Fucks",2,16,26000000,9850000,25.8,26.3,1,1,0,0
2016,"2016-08-09",19,"Neo Química Arena",34487,"Corinthians","Cruzeiro","Cristóvão Borges","Mano Menezes",3,19,34500000,32700000,26.8,27.8,1,1,1,0
2016,"2016-09-09",23,"Neo Química Arena",24360,"Corinthians","Sport Recife","Alessandro","Oswaldo de Oliveira",4,13,22000000,16950000,26.8,28.2,3,0,0,0
2016,"2016-09-25",27,"Neo Química Arena",19183,"Corinthians","Fluminense","Alessandro","Levir Culpi",5,6,20000000,21000000,25.6,26.9,0,1,0,0
2016,"2016-10-06",29,"Neo Química Arena",17135,"Corinthians","Atlético-MG","Fábio Carille","Marcelo Oliveira",7,3,17000000,22750000,24.9,29.3,0,0,0,0
2016,"2016-10-17",31,"Neo Química Arena",25741,"Corinthians","América-MG","Oswaldo de Oliveira","Enderson Moreira",8,20,22100000,6650000,26.7,28.7,2,0,2,0
2016,"2016-10-29",33,"Neo Química Arena",25064,"Corinthians","Chapecoense","Oswaldo de Oliveira","Caio Júnior",6,12,20100000,11500000,26.4,31.2,1,1,0,0
2016,"2016-11-21",36,"Neo Química Arena",19493,"Corinthians","Internacional","Oswaldo de Oliveira","Lisca",7,17,17500000,26250000,26.6,25.8,1,0,0,0
2016,"2016-11-27",37,"Neo Química Arena",24701,"Corinthians","Atlético-PR","Oswaldo de Oliveira","Paulo Autuori",7,5,17750000,14600000,27.5,27.2,0,0,0,0
2016,"2016-05-15",1,"Estádio Major Antônio Couto Pereira",6028,"Coritiba FC","Cruzeiro","Gilson Kleina","Geraldo Delamore",6,16,10500000,31200000,27.8,27.4,1,0,0,0
2016,"2016-05-26",3,"Estádio Major Antônio Couto Pereira",10830,"Coritiba FC","São Paulo","Gilson Kleina","Edgardo Bauza",11,10,11000000,31000000,30.2,24,1,1,0,0
2016,"2016-06-30",12,"Estádio Major Antônio Couto Pereira",12861,"Coritiba FC","Atlético-PR","Pachequinho","Paulo Autuori",19,7,11750000,17750000,28.1,26.5,1,0,0,0
2016,"2016-07-09",14,"Estádio Major Antônio Couto Pereira",10922,"Coritiba FC","Botafogo","","",17,16,NA,NA,NA,NA,0,0,0,0
2016,"2016-07-31",17,"Estádio Major Antônio Couto Pereira",16177,"Coritiba FC","Flamengo","Márcio Goiano","Zé Ricardo",15,6,13100000,26100000,29,28.9,0,2,0,0
2016,"2016-08-22",21,"Estádio Major Antônio Couto Pereira",7972,"Coritiba FC","Santos FC","Paulo César Carpegiani","Dorival Júnior",16,2,9450000,23200000,27.8,27.4,2,1,0,0
2016,"2016-09-08",23,"Estádio Major Antônio Couto Pereira",8507,"Coritiba FC","Grêmio","Paulo César Carpegiani","Roger Machado",15,6,8850000,43000000,26.6,27.1,4,0,4,0
2016,"2016-10-04",28,"Estádio Major Antônio Couto Pereira",9734,"Coritiba FC","América-MG","Paulo César Carpegiani","Enderson Moreira",13,20,9950000,6900000,27.2,27.6,3,0,1,0
2016,"2016-10-13",30,"Estádio Major Antônio Couto Pereira",12087,"Coritiba FC","Figueirense FC","Paulo César Carpegiani","Marquinhos Santos",12,18,8700000,9230000,27.2,28.8,0,0,0,0
2016,"2016-11-06",34,"Estádio Major Antônio Couto Pereira",11847,"Coritiba FC","Atlético-MG","Paulo César Carpegiani","Marcelo Oliveira",15,4,8450000,34500000,27.4,28,2,0,0,0
2016,"2016-11-17",35,"Estádio Major Antônio Couto Pereira",8055,"Coritiba FC","Santa Cruz","Paulo César Carpegiani","Adriano Teixeira",15,19,11700000,6600000,28.2,29.9,1,0,0,0
2016,"2016-06-05",6,"Estádio Manoel Barradas",8924,"EC Vitória","Internacional","Vágner Mancini","Argel Fucks",13,1,11250000,24750000,26.5,24.9,1,0,1,0
2016,"2016-06-19",9,"Estádio Manoel Barradas",7702,"EC Vitória","Chapecoense","Vágner Mancini","Guto Ferreira",14,11,11500000,9000000,27,25.7,1,2,0,0
2016,"2016-07-11",14,"Estádio Manoel Barradas",6938,"EC Vitória","Fluminense","Vágner Mancini","Levir Culpi",13,12,10600000,19250000,26.4,28.8,0,0,0,0
2016,"2016-08-04",18,"Estádio Manoel Barradas",7182,"EC Vitória","Coritiba FC","Vágner Mancini","Márcio Goiano",16,17,11200000,12350000,27.7,27.2,3,1,0,0
2016,"2016-08-29",22,"Estádio Manoel Barradas",8477,"EC Vitória","América-MG","Vágner Mancini","Enderson Moreira",16,20,10950000,6350000,26.3,27.9,2,1,1,0
2016,"2016-09-25",27,"Estádio Manoel Barradas",5651,"EC Vitória","São Paulo","","",16,12,NA,NA,NA,NA,2,0,0,0
2016,"2016-10-06",29,"Estádio Manoel Barradas",19652,"EC Vitória","Grêmio","Argel Fucks","Renato Gaúcho",13,9,11750000,29000000,27.2,26,0,1,0,0
2016,"2016-11-20",36,"Estádio Manoel Barradas",22648,"EC Vitória","Figueirense FC","Argel Fucks","Tuca Guimarães",16,18,11700000,9230000,27.6,29,4,0,1,0
2016,"2016-05-21",2,"Estádio Moisés Lucarelli",7061,"Ponte Preta","Palmeiras","Eduardo Baptista","Cuca",10,1,9000000,20700000,25.4,26.9,2,1,2,0
2016,"2016-06-11",7,"Estádio Moisés Lucarelli",3862,"Ponte Preta","Chapecoense","Eduardo Baptista","Guto Ferreira",13,5,11000000,10500000,28.7,24.5,2,1,1,0
2016,"2016-07-03",13,"Estádio Moisés Lucarelli",5551,"Ponte Preta","São Paulo","Eduardo Baptista","Edgardo Bauza",11,9,10000000,13000000,25.8,25.1,1,0,0,0
2016,"2016-08-05",18,"Estádio Moisés Lucarelli",5050,"Ponte Preta","Botafogo","","",9,14,NA,NA,NA,NA,2,0,1,0
2016,"2016-08-13",20,"Estádio Moisés Lucarelli",3753,"Ponte Preta","Figueirense FC","Eduardo Baptista","Argel Fucks",9,17,10400000,8850000,28.1,27.8,2,0,0,0
2016,"2016-08-27",22,"Estádio Moisés Lucarelli",8529,"Ponte Preta","Corinthians","Eduardo Baptista","Cristóvão Borges",8,3,10450000,30000000,29.1,27.7,2,0,1,0
2016,"2016-10-12",24,"Estádio Moisés Lucarelli",4386,"Ponte Preta","América-MG","Eduardo Baptista","Enderson Moreira",8,20,11000000,7800000,27.2,29.1,1,1,1,0
2016,"2016-09-15",25,"Estádio Moisés Lucarelli",3713,"Ponte Preta","Grêmio","Eduardo Baptista","Roger Machado",10,6,10450000,41750000,26.3,25.3,3,0,0,0
2016,"2016-10-13",30,"Estádio Moisés Lucarelli",8915,"Ponte Preta","EC Vitória","Eduardo Baptista","Argel Fucks",10,15,10900000,10950000,28.3,27.3,2,0,2,0
2016,"2016-10-17",31,"Estádio Moisés Lucarelli",10912,"Ponte Preta","Santa Cruz","Eduardo Baptista","Doriva",10,19,11150000,6750000,27.8,28.7,3,0,0,0
2016,"2016-11-06",34,"Estádio Moisés Lucarelli",10208,"Ponte Preta","Santos FC","Eduardo Baptista","Dorival Júnior",10,3,11400000,18550000,27.1,27.7,1,2,1,0
2016,"2016-11-20",36,"Estádio Moisés Lucarelli",4981,"Ponte Preta","Fluminense","Eduardo Baptista","Marcão",13,9,10400000,22550000,27.1,27.9,1,0,1,0
2016,"2016-12-11",38,"Estádio Moisés Lucarelli",3095,"Ponte Preta","Coritiba FC","Eduardo Baptista","Paulo César Carpegiani",10,14,10250000,5300000,26.9,22.2,2,0,0,0
2016,"2016-05-14",1,"Estádio Raimundo Sampaio",5403,"Atlético-MG","Santos FC","Diego Aguirre","Dorival Júnior",3,14,15450000,29530000,24.6,25.8,1,0,1,0
2016,"2016-06-19",9,"Estádio Raimundo Sampaio",16042,"Atlético-MG","Ponte Preta","Marcelo Oliveira","Eduardo Baptista",18,9,38250000,11250000,29.1,28.2,3,0,2,0
2016,"2016-06-23",10,"Estádio Raimundo Sampaio",34426,"Atlético-MG","Corinthians","Marcelo Oliveira","Cristóvão Borges",14,4,42250000,25600000,29.1,26.5,2,1,0,0
2016,"2016-07-01",12,"Estádio Raimundo Sampaio",23018,"Atlético-MG","Botafogo","","",8,17,NA,NA,NA,NA,5,3,2,0
2016,"2016-07-19",15,"Estádio Raimundo Sampaio",20891,"Atlético-MG","Coritiba FC","Marcelo Oliveira","Márcio Goiano",10,15,29750000,13500000,28.7,30.2,2,1,1,0
2016,"2016-07-31",17,"Estádio Raimundo Sampaio",16804,"Atlético-MG","Santa Cruz","Marcelo Oliveira","Milton Mendes",7,16,33250000,6550000,31.3,29.2,3,0,1,0
2016,"2016-08-09",19,"Estádio Raimundo Sampaio",17484,"Atlético-MG","Chapecoense","Marcelo Oliveira","Caio Júnior",5,10,33250000,9030000,31.3,22.1,3,1,2,0
2016,"2016-08-21",21,"Estádio Raimundo Sampaio",17465,"Atlético-MG","Atlético-PR","Marcelo Oliveira","Paulo Autuori",4,8,27250000,10950000,29.8,24.1,1,0,1,0
2016,"2016-09-08",23,"Estádio Raimundo Sampaio",13532,"Atlético-MG","EC Vitória","Marcelo Oliveira","Vágner Mancini",3,14,26250000,8950000,28.9,26,2,1,1,0
2016,"2016-09-16",25,"Estádio Raimundo Sampaio",11389,"Atlético-MG","Sport Recife","Marcelo Oliveira","Oswaldo de Oliveira",3,13,35250000,10600000,28.4,27.3,1,0,0,0
2016,"2016-10-13",30,"Estádio Governador Magalhães Pinto",27737,"Atlético-MG","América-MG","Marcelo Oliveira","Enderson Moreira",3,20,33000000,6650000,29.6,28.7,3,0,1,0
2016,"2016-10-24",32,"Estádio Raimundo Sampaio",14615,"Atlético-MG","Figueirense FC","Marcelo Oliveira","Marquinhos Santos",3,18,25500000,9230000,27.2,28.9,3,0,1,0
2016,"2016-05-22",2,"Arena da Baixada",11804,"Atlético-PR","Atlético-MG","Paulo Autuori","Marcelo Oliveira",20,3,17450000,35250000,25.1,25.7,1,1,1,0
2016,"2016-05-28",4,"Arena da Baixada",10479,"Atlético-PR","Figueirense FC","Paulo Autuori","Vinícius Eutrópio",20,16,18250000,10750000,25.2,27.3,2,1,2,0
2016,"2016-06-04",6,"Arena da Baixada",11863,"Atlético-PR","Santa Cruz","Paulo Autuori","Milton Mendes",19,7,19750000,7000000,25,29.3,1,0,0,0
2016,"2016-06-18",9,"Arena da Baixada",15359,"Atlético-PR","Santos FC","Paulo Autuori","Dorival Júnior",12,4,17750000,28400000,25.8,24.6,1,0,0,0
2016,"2016-06-26",11,"Arena da Baixada",16838,"Atlético-PR","Grêmio","Paulo Autuori","Roger Machado",9,3,16750000,35250000,26,26.2,2,0,0,0
2016,"2016-07-02",13,"Arena da Baixada",10137,"Atlético-PR","América-MG","Paulo Autuori","Sérgio Vieira",10,20,20000000,6250000,25,29,1,0,0,0
2016,"2016-07-17",15,"Arena da Baixada",15683,"Atlético-PR","EC Vitória","Paulo Autuori","Vágner Mancini",5,12,18250000,11600000,26.2,25,1,1,1,0
2016,"2016-07-24",16,"Arena da Baixada",14959,"Atlético-PR","Fluminense","Paulo Autuori","Levir Culpi",5,10,16500000,21500000,24.6,26.8,1,0,1,0
2016,"2016-08-04",18,"Arena da Baixada",25379,"Atlético-PR","Corinthians","Paulo Autuori","Cristóvão Borges",7,1,19000000,32250000,25.2,26.8,2,0,0,0
2016,"2016-08-30",22,"Arena da Baixada",11453,"Atlético-PR","Botafogo","Paulo Autuori","Jair Ventura",9,11,11350000,8850000,25.7,27,1,0,1,0
2016,"2016-09-18",26,"Arena da Baixada",15216,"Atlético-PR","São Paulo","","",10,12,NA,NA,NA,NA,1,0,0,0
2016,"2016-09-25",27,"Arena da Baixada",11527,"Atlético-PR","Ponte Preta","Paulo Autuori","Eduardo Baptista",7,8,12100000,11450000,26.2,26.9,3,0,1,0
2016,"2016-10-16",31,"Estádio Durival Britto e Silva",6684,"Atlético-PR","Coritiba FC","Paulo Autuori","Paulo César Carpegiani",9,12,12350000,9350000,24.9,26.4,2,0,1,0
2016,"2016-10-29",33,"Arena da Baixada",17702,"Atlético-PR","Cruzeiro","Paulo Autuori","Mano Menezes",7,13,13600000,25050000,26.8,25.8,1,0,1,0
2016,"2016-11-20",36,"Arena da Baixada",21576,"Atlético-PR","Sport Recife","Paulo Autuori","Daniel Paulista",6,15,13600000,18750000,26.8,27.5,2,0,2,0
2016,"2016-12-11",38,"Arena da Baixada",35396,"Atlético-PR","Flamengo","Paulo Autuori","Zé Ricardo",5,2,23000000,27500000,27.4,29,0,0,0,0
2016,"2016-05-29",4,"Estádio Adelmar da Costa Carvalho",14645,"Sport Recife","Corinthians","Oswaldo de Oliveira","Tite",17,6,18750000,30500000,28.9,27.3,0,2,0,0
2016,"2016-06-19",9,"Estádio Adelmar da Costa Carvalho",8065,"Sport Recife","Fluminense","Falcão","Levir Culpi",19,8,18750000,28500000,28.9,26.7,2,1,1,0
2016,"2016-06-26",11,"Estádio Adelmar da Costa Carvalho",8743,"Sport Recife","Chapecoense","Falcão","Guto Ferreira",18,7,16250000,10500000,29.4,26.6,5,1,1,0
2016,"2016-07-17",15,"Estádio Adelmar da Costa Carvalho",10891,"Sport Recife","Grêmio","Oswaldo de Oliveira","Roger Machado",19,3,19000000,31000000,28.4,27.8,4,2,2,0
2016,"2016-07-30",17,"Estádio Adelmar da Costa Carvalho",22491,"Sport Recife","Atlético-PR","Oswaldo de Oliveira","Paulo Autuori",14,5,17750000,12280000,28.9,23.3,2,0,1,0
2016,"2016-08-13",20,"Estádio Adelmar da Costa Carvalho",25019,"Sport Recife","Flamengo","Oswaldo de Oliveira","Zé Ricardo",12,4,18150000,25850000,27.9,28.4,1,0,1,0
2016,"2016-09-25",27,"Estádio Adelmar da Costa Carvalho",7934,"Sport Recife","Santos FC","Oswaldo de Oliveira","Dorival Júnior",14,4,17750000,24950000,27.1,26.1,1,0,1,0
2016,"2016-10-17",31,"Estádio Adelmar da Costa Carvalho",24138,"Sport Recife","EC Vitória","Daniel Paulista","Argel Fucks",16,15,19400000,9700000,28.1,26.9,1,0,1,0
2016,"2016-10-28",33,"Estádio Adelmar da Costa Carvalho",11613,"Sport Recife","Ponte Preta","Daniel Paulista","Eduardo Baptista",16,10,19400000,11150000,28.1,27.5,1,0,0,0
2016,"2016-12-11",38,"Estádio Adelmar da Costa Carvalho",9033,"Sport Recife","Figueirense FC","Daniel Paulista","Marquinhos Santos",16,18,18950000,6700000,28.1,26,2,0,0,0
2016,"2016-05-15",1,"Estádio Beira-Rio",12092,"Internacional","Chapecoense","Argel Fucks","Guto Ferreira",12,13,22900000,10950000,25,22.1,0,0,0,0
2016,"2016-05-26",3,"Estádio Beira-Rio",28751,"Internacional","Sport Recife","Argel Fucks","Oswaldo de Oliveira",6,18,21250000,19350000,25.7,27.6,1,0,0,0
2016,"2016-06-02",5,"Estádio Beira-Rio",20300,"Internacional","Atlético-PR","Argel Fucks","Paulo Autuori",2,16,24500000,22500000,25.1,24.8,1,0,1,0
2016,"2016-06-17",8,"Estádio Beira-Rio",21881,"Internacional","Atlético-MG","Argel Fucks","Marcelo Oliveira",1,16,23500000,30500000,25.8,28.2,2,0,1,0
2016,"2016-09-16",25,"Estádio Beira-Rio",20942,"Internacional","EC Vitória","Celso Roth","Argel Fucks",16,18,24750000,10700000,25.7,26.6,0,1,0,0
2016,"2016-10-02",28,"Estádio Beira-Rio",34036,"Internacional","Figueirense FC","Celso Roth","Marquinhos Santos",18,16,25250000,10500000,27.7,26.6,1,0,1,0
2016,"2016-10-07",29,"Estádio Beira-Rio",31431,"Internacional","Coritiba FC","Celso Roth","Paulo César Carpegiani",18,12,19500000,7200000,26.2,26.6,1,0,0,0
2016,"2016-11-18",35,"Estádio Beira-Rio",28774,"Internacional","Ponte Preta","Lisca","Eduardo Baptista",17,12,30500000,11400000,25.5,27.4,1,1,1,0
2016,"2016-11-27",37,"Estádio Beira-Rio",25352,"Internacional","Cruzeiro","Lisca","Mano Menezes",17,12,24250000,27800000,27.2,27,1,0,0,0
2016,"2016-05-15",1,"Estádio Orlando Scarpelli",5714,"Figueirense FC","Ponte Preta","Vinícius Eutrópio","Eduardo Baptista",11,10,7250000,9000000,26.3,25.4,0,0,0,0
2016,"2016-06-02",5,"Estádio Orlando Scarpelli",5834,"Figueirense FC","São Paulo","Vinícius Eutrópio","Edgardo Bauza",17,6,11000000,28250000,28,26.2,1,0,1,0
2016,"2016-06-12",7,"Estádio Orlando Scarpelli",11556,"Figueirense FC","Flamengo","Vinícius Eutrópio","Zé Ricardo",15,6,10750000,18600000,28.4,25.2,1,0,1,0
2016,"2016-06-19",9,"Estádio Orlando Scarpelli",16361,"Figueirense FC","Internacional","Vinícius Eutrópio","Argel Fucks",13,1,9100000,22500000,28.2,25.8,3,2,1,0
2016,"2016-06-26",11,"Estádio Orlando Scarpelli",5834,"Figueirense FC","Coritiba FC","Vinícius Eutrópio","Pachequinho",10,17,9750000,11500000,28.8,28.3,0,0,0,0
2016,"2016-07-17",15,"Estádio Orlando Scarpelli",6017,"Figueirense FC","Chapecoense","Argel Fucks","Caio Júnior",17,13,10350000,9900000,27.3,31,1,1,1,0
2016,"2016-07-30",17,"Estádio Orlando Scarpelli",4252,"Figueirense FC","EC Vitória","Argel Fucks","Vágner Mancini",17,13,8850000,12250000,27.6,26.5,1,0,1,0
2016,"2016-09-04",19,"Estádio Orlando Scarpelli",5075,"Figueirense FC","Sport Recife","Argel Fucks","Oswaldo de Oliveira",15,12,8450000,14250000,26.9,28.1,1,1,0,0
2016,"2016-09-07",23,"Estádio Orlando Scarpelli",5744,"Figueirense FC","Atlético-PR","Tuca Guimarães","Paulo Autuori",18,9,9000000,9600000,27.6,25,1,0,1,0
2016,"2016-09-25",27,"Estádio Orlando Scarpelli",6860,"Figueirense FC","Santa Cruz","Marquinhos Santos","Doriva",17,19,10500000,8850000,26.6,28.2,3,1,2,0
2016,"2016-10-09",29,"Estádio Orlando Scarpelli",12325,"Figueirense FC","Botafogo","Marquinhos Santos","Jair Ventura",17,8,10480000,8000000,27.5,26.7,0,1,0,0
2016,"2016-10-16",31,"Estádio Orlando Scarpelli",16467,"Figueirense FC","Palmeiras","Marquinhos Santos","Cuca",18,1,9730000,43600000,28.4,26,1,2,0,0
2016,"2016-10-29",33,"Estádio Orlando Scarpelli",8431,"Figueirense FC","Grêmio","Tuca Guimarães","Renato Gaúcho",18,8,10750000,14100000,28.4,23.8,0,0,0,0
2016,"2016-11-27",37,"Estádio Orlando Scarpelli",1842,"Figueirense FC","Fluminense","Marquinhos Santos","Marcão",18,10,9850000,19250000,26.2,27.2,1,0,1,0
2016,"2016-09-18",26,"Arena do Grêmio",12136,"Grêmio","Fluminense","Renato Gaúcho","Levir Culpi",8,7,45000000,25750000,27.4,28.2,0,1,0,1
2016,"2016-11-07",34,"Arena do Grêmio",10845,"Grêmio","Sport Recife","Renato Gaúcho","Daniel Paulista",8,14,28750000,16700000,26.2,27.4,0,3,0,1
2016,"2016-12-11",38,"Arena do Grêmio",14101,"Grêmio","Botafogo","Renato Gaúcho","Jair Ventura",8,6,13600000,13500000,23.3,28.4,0,1,0,1
2016,"2016-05-15",1,"Estádio General Sílvio Raulino de Oliveira",5465,"Botafogo","São Paulo","","",15,4,NA,NA,NA,NA,0,1,0,1
2016,"2016-06-02",5,"Estádio Nacional de Brasília Mané Garrincha",7057,"Botafogo","Cruzeiro","","",13,19,NA,NA,NA,NA,0,1,0,1
2016,"2016-07-16",15,"Estádio Olímpico Nilton Santos",11692,"Botafogo","Flamengo","","",14,6,NA,NA,NA,NA,3,3,1,1
2016,"2016-11-16",35,"Estádio Olímpico Nilton Santos",10170,"Botafogo","Chapecoense","Jair Ventura","Caio Júnior",5,10,8900000,9750000,27,31.3,0,2,0,1
2016,"2016-05-22",2,"Estádio Governador Magalhães Pinto",12647,"Cruzeiro","Figueirense FC","","",16,11,NA,NA,NA,NA,2,2,0,1
2016,"2016-05-28",4,"Estádio Governador Magalhães Pinto",11266,"Cruzeiro","América-MG","","",19,18,NA,NA,NA,NA,1,1,0,1
2016,"2016-06-05",6,"Estádio Governador Magalhães Pinto",18905,"Cruzeiro","São Paulo","","",14,9,NA,NA,NA,NA,0,1,0,1
2016,"2016-06-16",8,"Estádio Governador Magalhães Pinto",17593,"Cruzeiro","Flamengo","","",15,7,NA,NA,NA,NA,0,1,0,1
2016,"2016-06-26",11,"Estádio Governador Magalhães Pinto",18082,"Cruzeiro","Palmeiras","","",16,1,NA,NA,NA,NA,2,1,1,1
2016,"2016-07-24",16,"Estádio Governador Magalhães Pinto",18861,"Cruzeiro","Sport Recife","","",19,17,NA,NA,NA,NA,1,2,0,1
2016,"2016-08-05",18,"Estádio Raimundo Sampaio",12454,"Cruzeiro","Internacional","Mano Menezes","Falcão",19,13,29100000,28000000,28.4,26.7,4,2,3,1
2016,"2016-09-18",26,"Estádio Governador Magalhães Pinto",43381,"Cruzeiro","Atlético-MG","Mano Menezes","Marcelo Oliveira",16,3,32100000,33000000,28.7,29.6,1,1,0,1
2016,"2016-11-06",34,"Estádio Governador Magalhães Pinto",10068,"Cruzeiro","Fluminense","Mano Menezes","Levir Culpi",13,9,30250000,25750000,27.5,26.9,4,2,2,1
2016,"2016-12-11",38,"Estádio Governador Magalhães Pinto",16074,"Cruzeiro","Corinthians","Mano Menezes","Oswaldo de Oliveira",13,7,30000000,21500000,27.7,27.7,3,2,1,1
2016,"2016-05-26",3,"Estádio General Sílvio Raulino de Oliveira",2705,"Flamengo","Chapecoense","Jayme de Almeida","Guto Ferreira",12,2,22550000,9750000,25.7,25.9,2,2,1,1
2016,"2016-06-05",6,"Estádio Nacional de Brasília Mané Garrincha",54655,"Flamengo","Palmeiras","Zé Ricardo","Cuca",4,5,20250000,31500000,24.8,25.5,1,2,1,1
2016,"2016-06-19",9,"Estadio Parque Maracaná",27233,"Flamengo","São Paulo","Zé Ricardo","Edgardo Bauza",7,6,21350000,44250000,25.7,25.5,2,2,1,1
2016,"2016-11-20",36,"Estádio Jornalista Mário Filho",40802,"Flamengo","Coritiba FC","Zé Ricardo","Paulo César Carpegiani",3,14,26100000,9450000,28.6,26.7,2,2,2,1
2016,"2016-06-03",5,"Estádio Municipal Paulo Machado de Carvalho",19196,"Palmeiras","Grêmio","Cuca","Roger Machado",8,1,29250000,31500000,28.5,26.4,4,3,1,1
2016,"2016-10-23",32,"Allianz Parque",31107,"Palmeiras","Sport Recife","Cuca","Daniel Paulista",1,15,27600000,19400000,28.4,28.1,2,1,2,1
2016,"2016-05-22",2,"Estádio Urbano Caldeira",7472,"Santos FC","Coritiba FC","Dorival Júnior","Gilson Kleina",14,6,38000000,11000000,25.5,27.9,2,1,0,1
2016,"2016-09-11",24,"Estádio Urbano Caldeira",8610,"Santos FC","Corinthians","Dorival Júnior","Cristóvão Borges",5,4,14200000,23250000,25.2,26.6,2,1,0,1
2016,"2016-10-17",31,"Estádio Urbano Caldeira",7969,"Santos FC","Grêmio","Dorival Júnior","Renato Gaúcho",4,7,26550000,6250000,28.1,23.1,1,1,1,1
2016,"2016-06-11",7,"Estádio General Sílvio Raulino de Oliveira",2467,"Fluminense","Grêmio","Levir Culpi","Roger Machado",8,2,27250000,25500000,26.9,27.8,1,1,0,1
2016,"2016-09-13",24,"Estádio Giulite Coutinho",9004,"Fluminense","Atlético-MG","Levir Culpi","Marcelo Oliveira",7,3,24000000,30250000,27,30.6,4,2,0,1
2016,"2016-10-01",28,"Estádio Giulite Coutinho",7801,"Fluminense","Sport Recife","Levir Culpi","Oswaldo de Oliveira",5,14,22750000,17900000,27.5,28.4,3,1,0,1
2016,"2016-10-28",33,"Estádio Jornalista Mário Filho",20005,"Fluminense","EC Vitória","Levir Culpi","Argel Fucks",9,17,23250000,11700000,27.3,27.5,2,2,2,1
2016,"2016-06-02",5,"Estádio José do Rego Maciel",16951,"Santa Cruz","Sport Recife","Milton Mendes","Falcão",3,20,7500000,18750000,29.4,28.9,0,1,0,1
2016,"2016-06-13",7,"Estádio José do Rego Maciel",16464,"Santa Cruz","Santos FC","Milton Mendes","Dorival Júnior",9,11,7000000,16750000,28.8,25.4,0,2,0,1
2016,"2016-06-23",10,"Estádio José do Rego Maciel",12739,"Santa Cruz","Flamengo","Milton Mendes","Zé Ricardo",13,7,6750000,21350000,29.5,25.7,0,1,0,1
2016,"2016-08-07",19,"Estádio José do Rego Maciel",12705,"Santa Cruz","São Paulo","Milton Mendes","André Jardine",17,11,7050000,29700000,29.3,25.7,1,2,0,1
2016,"2016-08-21",21,"Estádio José do Rego Maciel",8279,"Santa Cruz","Fluminense","Doriva","Levir Culpi",19,7,9100000,26000000,29.5,27,0,1,0,1
2016,"2016-09-07",23,"Estádio José do Rego Maciel",12266,"Santa Cruz","Chapecoense","Doriva","Caio Júnior",19,10,9000000,10900000,28.3,NA,2,2,0,1
2016,"2016-10-04",28,"Estádio José do Rego Maciel",7189,"Santa Cruz","Palmeiras","Doriva","Cuca",19,1,8800000,40100000,27.6,28.5,2,3,0,1
2016,"2016-10-13",30,"Arena Pantanal",7947,"Santa Cruz","Corinthians","Doriva","Fábio Carille",19,9,7000000,18600000,28.2,25.9,2,4,1,1
2016,"2016-10-20",32,"Estádio José do Rego Maciel",3480,"Santa Cruz","Botafogo","Doriva","Jair Ventura",19,5,6600000,8900000,28.5,28.1,0,1,0,1
2016,"2016-11-20",36,"Estádio José do Rego Maciel",3221,"Santa Cruz","Atlético-MG","Adriano Teixeira","Marcelo Oliveira",19,4,7250000,31150000,29.6,26.5,3,3,2,1
